attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
41.0,51.0,92136.0,33389.0,6448.0,1077.0,4010.0,3525.0,1931.337242732347,1331.806846156251
44.0,47.0,45565.0,62516.0,6308.0,15716.0,13929.0,7264.0,3535.995137406039,2462.071185331516
23.0,26.0,1331119.0,1123744.0,23233.0,37092.0,20842.0,8075.0,6650.445693605047,6948.744091423345
27.0,8.0,537505.0,162645.0,4483.0,24294.0,22281.0,3460.0,4757.789216908884,3531.3102689601533
37.0,21.0,422956.0,43086.0,17232.0,7565.0,8849.0,10487.0,4645.883363968387,2491.982495384218
27.0,30.0,249190.0,135347.0,64703.0,15446.0,26003.0,7398.0,8468.864201801558,6819.7275652353255
44.0,38.0,914859.0,363291.0,18213.0,13977.0,16000.0,12623.0,7815.92916661926,4476.071306197182
53.0,40.0,79401.0,17542.0,1831.0,1892.0,2157.0,866.0,1071.039381904771,539.526289919157
50.0,27.0,105365.0,34238.0,345.0,5871.0,2233.0,3633.0,1773.377756577759,1785.1951693059154
74.0,27.0,15560.0,10893.0,4283.0,4679.0,5003.0,5959.0,2345.064869953882,1455.624721340063
83.0,44.0,95392.0,72300.0,3397.0,25930.0,6238.0,7414.0,3344.6586662764716,2105.5074770216756
94.0,56.0,700016.0,108072.0,23729.0,49173.0,16029.0,24240.0,7095.499997527181,5034.958400528353
96.0,74.0,155551.0,27464.0,15473.0,7710.0,8077.0,5569.0,2762.474564948697,2116.8923815935564
77.0,63.0,340357.0,24571.0,3041.0,2776.0,2555.0,1557.0,972.2610022946675,891.554410542135
83.0,63.0,22933.0,45053.0,12048.0,12800.0,18206.0,9921.0,5840.023200694743,3824.6976987494295
69.0,54.0,598042.0,57376.0,13742.0,3055.0,5831.0,2938.0,2469.8071148311174,1303.265337924937
64.0,66.0,246117.0,13653.0,56135.0,51288.0,10881.0,8109.0,4766.1510138895455,4208.511276629702
66.0,67.0,707561.0,95648.0,7384.0,26561.0,14265.0,7392.0,3847.9643266250764,2793.040058794276
60.0,66.0,14681.0,45043.0,20264.0,11924.0,14082.0,6650.0,4998.96001143703,4046.4341860917493
67.0,66.0,75106.0,40419.0,16432.0,5833.0,6165.0,5045.0,2236.9072308860023,1152.3116091970774
64.0,43.0,531256.0,73972.0,13149.0,15228.0,5461.0,5294.0,2890.25182587193,2143.346747279898
63.0,40.0,181807.0,45691.0,4279.0,7943.0,8648.0,2684.0,2744.1755235892156,2054.022924049458
53.0,26.0,388188.0,509824.0,56116.0,17291.0,48836.0,19110.0,13919.122121588362,10195.97294546827
60.0,21.0,1098945.0,216857.0,53102.0,29421.0,62068.0,38747.0,25094.41822871176,15056.420105626452
57.0,26.0,87834.0,16309.0,6805.0,4762.0,5022.0,1293.0,2306.6388169065954,1767.6617689690875
47.0,27.0,145638.0,77068.0,12713.0,5779.0,2780.0,1324.0,962.2403234016065,762.0149563194477
53.0,34.0,635192.0,156536.0,27272.0,5940.0,13955.0,12168.0,5499.6528234096595,4455.773865239584
56.0,37.0,62981.0,5694.0,2973.0,3369.0,8497.0,2014.0,2836.638000901236,1659.729589504279
77.0,20.0,61626.0,34966.0,1640.0,4840.0,9528.0,16228.0,6602.657533441574,5003.423426974858
94.0,17.0,1779875.0,133016.0,10321.0,20387.0,10362.0,14285.0,6480.875248512031,6257.615690955081
91.0,30.0,394329.0,68718.0,37253.0,43989.0,31618.0,7552.0,7841.440621321355,4661.5556021517
84.0,34.0,43190.0,25145.0,16389.0,3832.0,6868.0,5044.0,2501.622461683556,1465.416816510609
69.0,41.0,62201.0,10274.0,1636.0,1356.0,1741.0,1100.0,765.3944436972783,572.3323262254366
74.0,47.0,145842.0,7669.0,2239.0,2744.0,7036.0,1589.0,2503.5143263334303,2042.381144458462
77.0,43.0,257628.0,78187.0,37100.0,12731.0,3143.0,9783.0,3099.9339829921582,2800.774143464906
69.0,29.0,38722.0,105046.0,3977.0,10361.0,3743.0,6021.0,2400.3695669457607,2594.376276681663
81.0,38.0,36387.0,21745.0,4169.0,20587.0,8358.0,12643.0,5274.271730112888,3059.0667495507555
74.0,40.0,390415.0,156008.0,17765.0,52236.0,46845.0,12785.0,10727.099081216847,8233.543473169262
70.0,29.0,601493.0,206384.0,7478.0,42207.0,18880.0,15986.0,8284.47825451158,6627.25179754041
61.0,38.0,41665.0,141247.0,32895.0,10061.0,15962.0,3397.0,4201.423130898118,2898.1582806758183
53.0,38.0,38095.0,16062.0,4870.0,14006.0,10020.0,4299.0,2875.3373296197137,1402.938582400387
56.0,29.0,135123.0,214107.0,12766.0,22368.0,23885.0,21380.0,10441.457675712696,8560.907620023276
66.0,34.0,52542.0,107632.0,31132.0,14287.0,42307.0,25168.0,16526.003931839597,8686.010998582206
91.0,37.0,427800.0,7509.0,3489.0,666.0,2043.0,2318.0,1384.6074477723694,1043.917077362674
88.0,35.0,87005.0,12925.0,5802.0,4630.0,1768.0,1820.0,940.4582651506096,678.5608721080941
