attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
10.0,60.0,218528.0,33719.0,22703.0,18044.0,15185.0,5781.0,2893.0,1242.0
20.0,80.0,42973.0,58565.0,34988.0,13419.0,19640.0,23978.0,19730.0,3458.0
26.0,69.0,111721.0,56985.0,17858.0,502.0,22867.0,9108.0,3197.0,545.0
21.0,80.0,2095462.0,627535.0,491149.0,212479.0,109922.0,111794.0,60392.0,20039.0
21.0,56.0,1218238.0,323316.0,22848.0,13502.0,103212.0,22619.0,14630.0,5067.0
21.0,41.0,132532.0,133823.0,10049.0,7986.0,14447.0,32665.0,10994.0,1916.0
23.0,40.0,1487045.0,251762.0,19856.0,34394.0,12134.0,41046.0,2224.0,1479.0
27.0,34.0,2056700.0,286311.0,144904.0,113589.0,172947.0,73077.0,29948.0,12228.0
30.0,40.0,953461.0,304152.0,8400.0,40988.0,18698.0,28824.0,17923.0,4305.0
30.0,56.0,390286.0,104865.0,52213.0,30921.0,44739.0,39678.0,14216.0,6505.0
29.0,77.0,25851.0,48185.0,61279.0,31842.0,10198.0,17814.0,4272.0,3010.0
23.0,69.0,54999.0,124611.0,26388.0,21186.0,27864.0,12292.0,6322.0,898.0
29.0,81.0,699947.0,33353.0,4337.0,17244.0,9583.0,7754.0,3056.0,1156.0
23.0,81.0,190751.0,137828.0,75652.0,26884.0,34590.0,28570.0,11781.0,3200.0
27.0,74.0,497914.0,17415.0,9184.0,21539.0,33018.0,8292.0,7662.0,5464.0
48.0,78.0,267025.0,42402.0,33022.0,10712.0,27532.0,31462.0,10740.0,4657.0
38.0,63.0,194156.0,68138.0,1776.0,5679.0,3124.0,4955.0,1817.0,503.0
48.0,66.0,65117.0,27136.0,11104.0,43110.0,27055.0,23708.0,4773.0,1718.0
50.0,70.0,478342.0,40928.0,58242.0,26727.0,37065.0,28138.0,18124.0,5036.0
30.0,67.0,593946.0,131333.0,27208.0,29139.0,35623.0,15878.0,6163.0,3165.0
43.0,87.0,1587072.0,442338.0,153084.0,381266.0,343329.0,147601.0,61331.0,19886.0
