attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
100.0,24.0,1259520.0,15279.0,1839.0,3853.0,3451.0,17857.0,2163.0,298.0
100.0,24.0,1375464.0,14480.0,4068.0,3173.0,3855.0,18950.0,1427.0,462.0
100.0,24.0,274771.0,5905.0,1067.0,1274.0,1048.0,4386.0,126.0,132.0
100.0,34.0,2563333.0,45668.0,72228.0,42814.0,48895.0,179259.0,125991.0,2917.0
100.0,34.0,934804.0,38239.0,4622.0,5988.0,4494.0,17000.0,382.0,290.0
100.0,34.0,276490.0,2812.0,458.0,597.0,788.0,5318.0,238.0,45.0
100.0,34.0,1192943.0,14391.0,1933.0,2937.0,4304.0,26268.0,1275.0,338.0
100.0,34.0,1356480.0,14098.0,3478.0,3473.0,6716.0,18635.0,1875.0,485.0
100.0,34.0,23654.0,4207.0,864.0,208.0,694.0,6754.0,23.0,48.0
100.0,34.0,24637.0,2055.0,546.0,515.0,1024.0,694.0,2086.0,135.0
100.0,34.0,59570.0,1141.0,1064.0,981.0,1474.0,8232.0,61.0,152.0
100.0,34.0,11077.0,1413.0,726.0,197.0,927.0,8496.0,97.0,38.0
100.0,34.0,10600.0,1566.0,485.0,231.0,1165.0,8179.0,57.0,66.0
100.0,34.0,11002.0,1211.0,292.0,284.0,691.0,7793.0,110.0,96.0
100.0,34.0,345621.0,10479.0,4542.0,2781.0,2417.0,28558.0,139.0,228.0
